frequency_mhz,mapping,format,active_fraction,video_fifo_words,low_watermark_words,high_watermark_words,deadline_guard_cycles,background_offered_mb_s,all_modes_directions_safe,minimum_video_slack_us,maximum_video_wait_us,minimum_background_service_pct,maximum_dq_turnarounds
130,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,512,1536,4096,122.0,1,1.3923076923076922,2722.4538461538464,99.94393438946517,7918
130,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,512,1536,4096,124.0,0,-83.15384615384616,2722.4538461538464,99.94145159401664,8117
130,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,512,1536,4096,126.0,0,-646.0461538461539,2722.4538461538464,99.94057142857143,8071
130,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,512,1536,4096,128.0,0,-430.4923076923077,2722.4538461538464,99.93906246191403,9097
