frequency_mhz,mapping,format,active_fraction,video_fifo_words,low_watermark_words,high_watermark_words,deadline_guard_cycles,background_offered_mb_s,all_modes_directions_safe,minimum_video_slack_us,maximum_video_wait_us,minimum_background_service_pct,maximum_dq_turnarounds
130,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,256,1024,4096,122.0,1,0.46923076923076923,2726.3307692307694,99.96596719079815,7922
130,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,256,1024,4096,123.0,0,-61.176923076923075,2726.3384615384616,99.95473170731708,8011
130,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,256,1024,4096,124.0,0,-88.4,2726.3307692307694,99.96390321416233,8099
130,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,256,1024,4096,125.0,0,-397.4307692307692,2726.346153846154,99.95679997235199,7644
