frequency_mhz,mapping,format,active_fraction,video_fifo_words,low_watermark_words,high_watermark_words,deadline_guard_cycles,background_offered_mb_s,all_modes_directions_safe,minimum_video_slack_us,maximum_video_wait_us,minimum_background_service_pct,maximum_dq_turnarounds
120.0,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,512,1536,4096,102.0,0,-129.84166666666667,2722.4583333333335,99.93223529411765,6852
120.0,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,512,1536,4096,104.0,0,-84.95833333333333,2724.425,99.96007689236684,7096
120.0,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,512,1536,4096,106.0,0,-246.20833333333334,2722.508333333333,99.9387546938697,7286
120.0,stripe-1k-bank-chip,720p16,0.8378181818181818,2048,512,1536,4096,108.0,0,-470.1333333333333,2722.508333333333,99.94222222222223,7534
