frequency_mhz,qualification,mapping,format,width,height,bits_per_pixel,mode,background_direction,scheduler,low_watermark_words,high_watermark_words,video_fifo_words,active_fraction,deadline_guard_cycles,deadline_guard_us,background_offered_mb_s,safe,mandatory_deadline_misses,mandatory_min_service_pct,background_service_pct,published_frames,failed_captures,replay_safe_frames,replay_underruns,video_min_slack_us,video_max_wait_us,audio_deadline_misses,effective_mb_s,dq_util_pct,observed_idle_mb_s,unserved_words,dq_turnarounds,activates
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,read,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,147.0,1,0,100.0,99.988,1,0,0,0,2.202797202797203,2705.4755244755243,0,257.9578549076967,90.19505416353032,28.042145092303315,147,9000,11469
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,147.0,1,0,100.0,99.99477551020408,1,0,0,0,4.153846153846154,2705.4755244755243,0,257.96781488819465,90.19853667419393,28.032185111805376,64,399,10367
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,read,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,147.0,1,0,99.93023003472223,99.93404081632653,0,0,1,0,7.958041958041958,2722.4545454545455,0,257.8012670459385,90.14030316291556,28.19873295406151,1451,336,15845
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,147.0,1,0,99.93023003472223,99.93404081632653,0,0,1,0,8.020979020979022,2722.4545454545455,0,257.8012670459385,90.14030316291556,28.19873295406151,1451,2648,10760
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,read,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,149.0,0,2824,99.98187934027777,100.0,0,1,0,0,-21.81118881118881,2706.8391608391607,0,259.9559163574708,90.89367704806672,26.04408364252918,167,9297,17259
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,149.0,1,0,100.0,99.99275167396063,1,0,0,0,4.090909090909091,2705.4755244755243,0,259.96450190258287,90.8966789869171,26.03549809741711,90,399,10390
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,read,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,149.0,1,0,99.92947048611111,99.93283217870184,0,0,1,0,8.013986013986013,2722.4545454545455,0,259.79787633536733,90.83841829907948,26.20212366463268,1484,336,15740
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,149.0,1,0,99.92947048611111,99.93283217870184,0,0,1,0,8.097902097902098,2722.4545454545455,0,259.79787633536733,90.83841829907948,26.20212366463268,1484,2862,10412
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,read,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,151.0,0,3517,99.98177083333333,100.0,0,1,0,0,-243.21678321678323,2706.713286713287,0,261.9552870805568,91.5927577204744,24.044712919443235,168,9437,18930
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,151.0,1,0,100.0,99.9900662225341,1,0,0,0,4.146853146853147,2705.4755244755243,0,261.96099663790164,91.59475406919637,24.039003362098374,125,399,10513
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,read,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,151.0,1,0,99.93023003472223,99.93157614081487,0,0,1,0,5.972027972027972,2722.4545454545455,0,261.79485755068833,91.53666347926166,24.20514244931166,1504,336,18756
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,151.0,1,0,99.93023003472223,99.93157614081487,0,0,1,0,8.118881118881118,2722.4545454545455,0,261.79485755068833,91.53666347926166,24.20514244931166,1504,2970,11201
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,read,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,153.0,0,3549,99.97482638888889,100.0,0,1,0,0,-467.04895104895104,2707.86013986014,0,263.9481969158317,92.28957934119991,22.051803084168263,232,9717,20325
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,153.0,1,0,100.0,99.98870588235295,1,0,0,0,2.237762237762238,2705.4475524475524,0,263.95864616541365,92.29323292496981,22.04135383458634,144,399,13915
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,read,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,153.0,0,822,99.93023003472223,99.93035294117647,0,0,0,822,-63.57342657342657,2722.4545454545455,0,263.79165280306324,92.23484363743471,22.208347196936735,1531,318,107845
143.0,exploratory-overclock,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,watermark,512,1536,2048,0.8378181818181818,4096,28.643356643356643,153.0,1,0,99.93023003472223,99.93035294117647,0,0,1,0,6.398601398601398,2722.4545454545455,0,263.79165280306324,92.23484363743471,22.208347196936735,1531,3512,16509
