frequency_mhz,qualification,mapping,format,width,height,bits_per_pixel,mode,background_direction,scheduler,low_watermark_words,high_watermark_words,video_fifo_words,active_fraction,deadline_guard_cycles,deadline_guard_us,background_offered_mb_s,safe,mandatory_deadline_misses,mandatory_min_service_pct,background_service_pct,published_frames,failed_captures,replay_safe_frames,replay_underruns,video_min_slack_us,video_max_wait_us,audio_deadline_misses,effective_mb_s,dq_util_pct,observed_idle_mb_s,unserved_words,dq_turnarounds,activates
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,capture,read,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,122.0,1,0,100.0,100.0,1,0,0,0,1.3923076923076922,2703.4384615384615,0,232.97599168492053,89.60615064804635,27.02400831507948,0,7918,10827
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,122.0,1,0,100.0,100.0,1,0,0,0,3.8923076923076922,2702.576923076923,0,232.97599168492053,89.60615064804635,27.02400831507948,0,399,14588
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,replay,read,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,122.0,1,0,99.90852864583333,99.94393438946517,0,0,1,0,6.153846153846154,2722.4538461538464,0,232.80600183692025,89.54076993727702,27.193998163079748,1413,336,22939
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,122.0,1,0,99.90766059027777,99.94393438946517,0,0,1,0,7.361538461538461,2722.4538461538464,0,232.80514928676232,89.54044203337011,27.19485071323769,1421,2308,18890
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,capture,read,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,124.0,0,3462,100.0,100.0,0,1,0,0,-83.15384615384616,2703.376923076923,0,234.97603230031763,90.3753970385837,25.02396769968237,0,8117,12231
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,124.0,1,0,100.0,100.0,1,0,0,0,3.5846153846153848,2702.576923076923,0,234.97603230031763,90.3753970385837,25.02396769968237,0,399,14042
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,replay,read,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,124.0,0,323,99.90852864583333,99.94145159401664,0,0,0,323,-54.30769230769231,2722.4538461538464,0,234.8017303965392,90.30835784482277,25.198269603460794,1448,336,68145
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,124.0,1,0,99.90776909722223,99.94145159401664,0,0,1,0,6.223076923076923,2722.4538461538464,0,234.80143224659454,90.30824317176713,25.198567753405463,1455,2276,20735
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,capture,read,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,126.0,0,3549,100.0,100.0,0,1,0,0,-646.0461538461539,2703.230769230769,0,236.97607291571475,91.14464342912106,23.02392708428526,0,8071,42301
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,126.0,0,236,100.0,100.0,0,1,0,0,-30.453846153846154,2702.576923076923,0,236.97607291571475,91.14464342912106,23.02392708428526,0,399,42590
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,replay,read,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,126.0,0,817,99.90852864583333,99.94057142857143,0,0,0,817,-51.80769230769231,2722.4538461538464,0,236.7997049849331,91.07680960958965,23.200295015066907,1467,336,107978
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,126.0,0,142,99.90766059027777,99.94057142857143,0,0,0,142,-24.96153846153846,2722.4538461538464,0,236.79874498596695,91.07644037921806,23.201255014033062,1475,1796,40502
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,capture,read,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,128.0,0,3559,100.0,100.0,0,1,0,0,-430.4923076923077,2703.269230769231,0,238.97599353107492,91.91384366579805,21.024006468925066,0,9097,9049
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,capture,write,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,128.0,0,234,100.0,100.0,0,1,0,0,-22.5,2702.576923076923,0,238.97599353107492,91.91384366579805,21.024006468925066,0,399,41304
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,replay,read,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,128.0,0,865,99.90852864583333,99.93906246191403,0,0,0,865,-75.7,2722.4538461538464,0,238.79639262093443,91.84476639266708,21.20360737906557,1493,336,114598
130,board-acceptance,stripe-1k-bank-chip,720p16,1280,720,16,replay,write,watermark,512,1536,2048,0.8378181818181818,4096,31.50769230769231,128.0,0,209,99.90766059027777,99.93906246191403,0,0,0,209,-39.246153846153845,2722.4538461538464,0,238.79554283556925,91.84443955214202,21.204457164430746,1501,1782,47319
